"X","mean","sd","X0.025quant","X0.5quant","X0.975quant","mode","kld","True","Set","Pattern","Mesh"
15,2.6092963218689,0.144086092710495,2.34585791088387,2.61602666132051,2.82111118851293,2.62293982505798,0.494732610219673,2,"Set3","Pattern15","Mesh10"
16,1.72579562664032,0.847339451313019,0.0464610434940516,1.74249128483313,3.36647319153162,1.78036236763,0.00321989613218291,2,"Set4","Pattern16","Mesh10"
17,2.22350549697876,0.713102340698242,0.724380266281314,2.24484460525482,3.62748925954455,2.28173851966858,0.00205906446865702,2,"Set4","Pattern17","Mesh10"
18,2.40885186195374,0.60185843706131,1.23542910532458,2.43340923411695,3.53635397303294,2.47789764404297,0.00577165119195892,2,"Set4","Pattern18","Mesh10"
19,2.0277783870697,0.329220414161682,1.38030057809865,2.04995112993524,2.57317569375161,2.08738136291504,0.0323119048236532,2,"Set4","Pattern19","Mesh10"
20,1.91529870033264,0.910878598690033,0.0115781450774355,1.93370656308731,3.73354704341494,1.96642363071442,0.000985621466184479,2,"Set4","Pattern20","Mesh10"
1,4.33092832565308,0.143081039190292,4.01774054857569,4.3393765190541,4.59327962668639,4.35113096237183,0.000624294858981925,4,"Set1","Pattern1","Mesh11"
2,4.40996599197388,0.168234899640083,4.11183283720286,4.39606398278757,4.78957700269255,4.37876510620117,0.00664857911404266,4,"Set1","Pattern2","Mesh11"
3,4.50962018966675,0.136986002326012,4.24328941168674,4.50704853658228,4.79293746285472,4.50393295288086,0.000371109997988039,4,"Set1","Pattern3","Mesh11"
4,4.55152320861816,0.268933117389679,4.03377598321945,4.54129981652738,5.1206125918873,4.52572727203369,0.0037550474651698,4,"Set1","Pattern4","Mesh11"
5,4.47620534896851,0.142983719706535,4.21878037390802,4.46657538219825,4.79286489719383,4.45369386672974,0.000409926409618625,4,"Set1","Pattern5","Mesh11"
6,3.72740626335144,0.673605501651764,2.32949207963469,3.73700009318668,5.07989100678825,3.75206470489502,0.00369034677572521,4,"Set2","Pattern6","Mesh11"
7,4.23767757415771,0.687531411647797,2.83915531200927,4.23660623983907,5.63687172111407,4.2333517074585,0.000575250975502204,4,"Set2","Pattern7","Mesh11"
8,4.39848375320435,0.328404456377029,3.72800901650156,4.39940308371191,5.06307636994531,4.40020418167114,0.00405965021944136,4,"Set2","Pattern8","Mesh11"
9,4.13111972808838,0.381124496459961,3.39939736401787,4.1162780806184,4.94303109381539,4.09131908416748,0.00107832412020934,4,"Set2","Pattern9","Mesh11"
10,4.50031089782715,0.675178408622742,3.14647309700796,4.4938026434995,5.88452860478932,4.48093700408936,0.000555644549803884,4,"Set2","Pattern10","Mesh11"
11,2.35141086578369,0.430002629756927,1.54526704166714,2.35842471371282,3.11614996271915,2.36613941192627,0.0114084090889359,2,"Set3","Pattern11","Mesh11"
12,2.40105700492859,0.232020422816277,2.03153249196592,2.40352103639846,2.75954283305726,2.40825986862183,0.029252687100067,2,"Set3","Pattern12","Mesh11"
13,2.513751745224,0.170034229755402,2.16501180125346,2.52435188244651,2.77514171390185,2.53509140014648,0.133684367072716,2,"Set3","Pattern13","Mesh11"
14,2.54978156089783,0.148981735110283,2.31241460581061,2.55226783639762,2.76913320249017,2.55646109580994,0.0544055988747198,2,"Set3","Pattern14","Mesh11"
15,2.58739328384399,0.158063933253288,2.2396446810683,2.60128913830317,2.82703341779159,2.61545848846436,0.139762379156244,2,"Set3","Pattern15","Mesh11"
